placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household,Date:Median_Income_Person,Value:Median_Income_Person,Source:Median_Income_Person
zip/14067,14067,2022,4028,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,88500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14068,14068,2022,7990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,113971,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14069,14069,2022,630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14070,14070,2022,6186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31811,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14072,14072,2022,21416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,103186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50685,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14075,14075,2022,44610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14080,14080,2022,4215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37207,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14081,14081,2022,2910,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55662,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14082,14082,2022,671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14083,14083,2022,10,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2021,16500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14085,14085,2022,8298,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,120950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14086,14086,2022,35121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,95283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14091,14091,2022,1600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,95000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42740,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14092,14092,2022,10522,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14094,14094,2022,50302,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37940,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14098,14098,2022,3146,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64009,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14101,14101,2022,1843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,62500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28614,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14102,14102,2022,1488,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,118258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14103,14103,2022,10783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14105,14105,2022,5128,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,82622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14108,14108,2022,5263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14109,14109,2022,1218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,6268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14111,14111,2022,3150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73056,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41429,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14112,14112,2022,54,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,39821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14113,14113,2022,686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46029,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14120,14120,2022,44414,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,77888,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14125,14125,2022,3580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,62335,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,30793,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14126,14126,2022,456,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,74205,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,46495,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14127,14127,2022,30652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,100953,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14129,14129,2022,1300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14130,14130,2022,112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,25500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14131,14131,2022,5182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,82348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37009,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14132,14132,2022,6689,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,88444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14134,14134,2022,72,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,49896,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,41944,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14135,14135,2022,141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,120446,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2018,14575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14136,14136,2022,5122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66411,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14138,14138,2022,1864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36466,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14139,14139,2022,2074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,80243,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14141,14141,2022,7492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59948,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14143,14143,2022,1058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,94643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14150,14150,2022,41456,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,68026,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40217,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14166,14166,2022,231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,93535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14167,14167,2022,1866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,77833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14168,14168,2022,77,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2014,47917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38173,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14169,14169,2022,80,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56569,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14170,14170,2022,2223,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,93403,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57892,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14171,14171,2022,1605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66898,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14172,14172,2022,3091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42839,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14173,14173,2022,188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,93306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14174,14174,2022,5698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79844,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48232,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14201,14201,2022,12623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34092,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14202,14202,2022,3664,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,58669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14203,14203,2022,2390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28857,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14204,14204,2022,7666,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26762,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14206,14206,2022,21726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46026,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29782,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14207,14207,2022,25699,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36966,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14208,14208,2022,11820,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22915,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14209,14209,2022,8677,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48991,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,27697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14210,14210,2022,15382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28316,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14211,14211,2022,24143,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24009,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14212,14212,2022,13295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22255,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14213,14213,2022,23980,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14214,14214,2022,22113,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28757,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14215,14215,2022,42368,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14216,14216,2022,24009,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42397,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14217,14217,2022,22921,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14218,14218,2022,20936,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49347,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28664,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14219,14219,2022,10854,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69892,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14220,14220,2022,23926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,68813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14221,14221,2022,55228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,96266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48727,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14222,14222,2022,15744,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46842,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14223,14223,2022,22482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,81884,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14224,14224,2022,40745,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76475,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42823,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14225,14225,2022,34063,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14226,14226,2022,29273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42569,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14227,14227,2022,21329,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66614,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40624,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14228,14228,2022,25038,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70960,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14260,14260,2022,812,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,2499,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14261,14261,2022,4818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,4330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14301,14301,2022,12151,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14302,14302,2022,206,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,2499,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,2499,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14303,14303,2022,6159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39256,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29603,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14304,14304,2022,28582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14305,14305,2022,16605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45412,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,27314,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14411,14411,2022,12608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14413,14413,2022,174,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2021,42768,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14415,14415,2022,127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,25938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14420,14420,2022,19945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,30967,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14422,14422,2022,1763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42634,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14423,14423,2022,4906,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76046,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14424,14424,2022,28582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39751,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14425,14425,2022,13201,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,86422,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45038,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14427,14427,2022,1721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14428,14428,2022,7297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14432,14432,2022,5520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,77004,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37355,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14433,14433,2022,4265,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,62443,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36261,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14435,14435,2022,2296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69097,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43718,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14441,14441,2022,431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66576,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33281,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14445,14445,2022,7689,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14453,14453,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/14454,14454,2022,11058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,62500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14456,14456,2022,19796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71052,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32685,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14462,14462,2022,803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,81667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14463,14463,2022,302,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47396,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41733,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14464,14464,2022,6656,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69145,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14466,14466,2022,1697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,91776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37226,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14467,14467,2022,10381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,83750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14468,14468,2022,18866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,91485,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39985,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14469,14469,2022,5937,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,68472,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14471,14471,2022,2735,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14475,14475,2022,298,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,115769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14476,14476,2022,2461,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,89911,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39261,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14477,14477,2022,1672,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,93021,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14478,14478,2022,1369,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,104219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11105,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14479,14479,2022,98,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,70872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,17273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14480,14480,2022,588,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,14894,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14481,14481,2022,1775,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76993,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14485,14485,2022,4102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34756,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
